timestamp_unix,elapsed_sec,x_m,y_m,heading_deg,vo_x_m,vo_y_m,speed,steering,cds_value
1783403036.502,28.77,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1305
1783403036.602,28.87,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1336
1783403036.702,28.97,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1420
1783403036.803,29.07,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1427
1783403036.903,29.17,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1344
1783403037.003,29.27,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1298
1783403037.104,29.37,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1375
1783403037.204,29.47,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1434
1783403037.305,29.57,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1331
1783403037.406,29.68,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1308
1783403037.506,29.78,2.412574373188462,0.15368724288147087,0.005759827636939131,0.0,0.0,0,0.0,1395
1783403037.607,29.88,2.3618841752591284,0.15368214709943562,0.005759827636939131,0.0,0.0,-50,0.0,1435
1783403037.707,29.98,2.3112057778452666,0.15367705250368208,0.005759827636939131,0.0,0.0,-50,0.0,1378
1783403037.807,30.08,2.260535086890488,0.1536719586826431,0.005759827636939131,0.0,0.0,-50,0.0,1298
1783403037.908,30.18,2.2098654796565183,0.15366686497054838,0.005759827636939131,0.0,0.0,-50,0.0,1344
1783403038.008,30.28,2.159193584567508,0.15366177102846026,0.005759827636939131,0.0,0.0,-50,0.0,1422
1783403038.108,30.38,2.1084936331508968,0.15365667426592686,0.005759827636939131,0.0,0.0,-50,0.0,1427
1783403038.209,30.48,2.0577932000805927,0.1536515774549738,0.005759827636939131,0.0,0.0,-50,0.0,1340
1783403038.309,30.58,2.007113478119076,0.15364648272606618,0.005759827636939131,0.0,0.0,-50,0.0,1309
1783403038.409,30.68,1.9564255680447826,0.1536413871740243,0.005759827636939131,0.0,0.0,-50,0.0,1400
1783403038.51,30.78,1.9057205592643978,0.15363628990308445,0.005759827636939131,0.0,0.0,-50,0.0,1446
1783403038.61,30.88,1.855041078129727,0.15363119519838667,0.005759827636939131,0.0,0.0,-50,0.0,1401
1783403038.71,30.98,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,-50,0.0,1316
1783403038.811,31.08,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1339
1783403038.911,31.18,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1426
1783403039.011,31.28,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1451
1783403039.112,31.38,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1353
1783403039.212,31.48,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1438
1783403039.313,31.58,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1437
1783403039.413,31.68,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1379
1783403039.513,31.78,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1448
1783403039.614,31.88,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1434
1783403039.714,31.98,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1344
1783403039.814,32.08,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1326
1783403039.914,32.18,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1416
1783403040.015,32.28,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1454
1783403040.115,32.38,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1391
1783403040.216,32.49,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1315
1783403040.316,32.59,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1375
1783403040.416,32.69,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1448
1783403040.517,32.79,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1436
1783403040.617,32.89,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1345
1783403040.717,32.99,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1327
1783403040.818,33.09,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1414
1783403040.918,33.19,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1454
1783403041.018,33.29,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1399
1783403041.119,33.39,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1315
1783403041.219,33.49,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1367
1783403041.319,33.59,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1446
1783403041.42,33.69,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1436
1783403041.52,33.79,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1342
1783403041.621,33.89,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1327
1783403041.721,33.99,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1418
1783403041.821,34.09,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1451
1783403041.922,34.19,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1380
1783403042.022,34.29,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1315
1783403042.122,34.39,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1393
1783403042.223,34.49,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1454
1783403042.323,34.59,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1400
1783403042.424,34.69,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1317
1783403042.524,34.79,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1364
1783403042.624,34.89,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1364
1783403042.725,34.99,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1445
1783403042.825,35.09,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1433
1783403042.925,35.19,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1340
1783403043.026,35.3,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1332
1783403043.126,35.4,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1421
1783403043.227,35.5,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1453
1783403043.327,35.6,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1384
1783403043.427,35.7,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1314
1783403043.528,35.8,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1375
1783403043.628,35.9,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1448
1783403043.728,36.0,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1436
1783403043.829,36.1,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1347
1783403043.929,36.2,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1324
1783403044.029,36.3,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1409
1783403044.13,36.4,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1455
1783403044.23,36.5,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1404
1783403044.331,36.6,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1317
1783403044.431,36.7,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1364
1783403044.531,36.8,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1445
1783403044.632,36.9,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1416
1783403044.732,37.0,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1413
1783403044.832,37.1,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1333
1783403044.932,37.2,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1335
1783403045.033,37.3,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1423
1783403045.133,37.4,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1451
1783403045.233,37.5,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1368
1783403045.334,37.6,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1318
1783403045.434,37.7,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1396
1783403045.535,37.8,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1455
1783403045.635,37.9,1.8043890512555416,0.1536261032536096,0.005759827636939131,0.0,0.0,0,0.0,1420
